id,func_group_id,func_group_name,list_id,bus_id,bus_name,func_id,func_name,batch_id,batch_name,description,language_type,proc_type,ext_if,comment
186,"KJZ","基幹システム共通",17,"KJZA03","BIGLOBEデータ取込","FNKJZA0302","一般サイトオーダー取込","BTGKJZA0302E01","一般サイトオーダー取込","・一般サイトオーダーファイルを読み込み、１行毎に取得し、下記チェックを行う
　①項目数が正しいこと
　②各項目の項目長がオーバーフローしていないこと
・エラーの場合、取込エラーデータに登録する
・エラーでない場合、対象データNO：6P12（直入オーダー）のデータをオーダー受付データ＿ヘッダ、オーダー受付データ＿明細へ登録する","ETL","ファイルToDB","入力",""
187,"KJZ","基幹システム共通",18,"KJZA03","BIGLOBEデータ取込","FNKJZA0303","NTKRフォームリスト取込","BTGKJZA0303E01","NTKRフォームリスト取込","・NTKRリストファイルを読み込み、１行毎に取得し、下記チェックを行う
　①項目数が正しいこと
　②各項目の項目長がオーバーフローしていないこと
・エラーの場合、取込エラーデータに登録する
・エラーでない場合、対象データNO：6P11（資料請求）のデータをリスト受付データ＿ヘッダ、リスト受付データ＿明細へ登録する","ETL","ファイルToDB","入力",""
188,"KJZ","基幹システム共通",19,"KJZA03","BIGLOBEデータ取込","FNKJZA0304","NTKRフォームオーダー取込","BTGKJZA0304E01","NTKRフォームオーダー取込","・NTKRオーダーファイルを読み込み、１行毎に取得し、下記チェックを行う
　①項目数が正しいこと
　②各項目の項目長がオーバーフローしていないこと
・エラーの場合、取込エラーデータに登録する
・エラーでない場合、対象データNO：6P12（直入オーダー）のデータをオーダー受付データ＿ヘッダ、オーダー受付データ＿明細へ登録する","ETL","ファイルToDB","入力",""
189,"KJZ","基幹システム共通",20,"KJZA04","コマース２１データ取込","FNKJZA0401","目白出版サイトリスト取込","BTGKJZA0401E01","目白出版サイトリスト取込","・目白出版サイトリストファイルを読み込み、１行毎に取得し、下記チェックを行う
　①項目数が正しいこと
　②各項目の項目長がオーバーフローしていないこと
・エラーの場合、取込エラーデータに登録する
・エラーでない場合、対象データNO：6P11（資料請求）のデータをリスト受付データ＿ヘッダ、リスト受付データ＿明細へ登録する","ETL","ファイルToDB","入力",""
190,"KJZ","基幹システム共通",21,"KJZA04","コマース２１データ取込","FNKJZA0402","目白出版サイトオーダー取込","BTGKJZA0402E01","目白出版サイトオーダー取込","・目白出版サイトオーダーファイルを読み込み、１行毎に取得し、下記チェックを行う
　①項目数が正しいこと
　②各項目の項目長がオーバーフローしていないこと
・エラーの場合、取込エラーデータに登録する
・エラーでない場合、対象データNO：6P12（直入オーダー）、6P14：直入オーダー（送違）のデータをオーダー受付データ＿ヘッダ、オーダー受付データ＿明細へ登録する","ETL","ファイルToDB","入力",""
191,"KJZ","基幹システム共通",22,"KJZA05","基幹刈取データ取込","FNKJZA0501","資料請求データ取込","BTGKJZA0501E01","資料請求データ取込","・リストデータファイルを読み込み、１行毎に取得し、下記チェックを行う
　①項目数が正しいこと
　②各項目の項目長がオーバーフローしていないこと
・エラーの場合、取込エラーデータに登録する
・エラーでない場合、対象データNO：6P11（資料請求）、6P81（外部名簿（リスト））のデータをリスト受付データ＿ヘッダ、リスト受付データ＿明細へ登録する","ETL","ファイルToDB","入力",""
192,"KJZ","基幹システム共通",23,"KJZA05","基幹刈取データ取込","FNKJZA0502","直入オーダー取込","BTGKJZA0502E01","直入オーダー取込","・オーダーデータファイルを読み込み、１行毎に取得し、下記チェックを行う
　①項目数が正しいこと
　②各項目の項目長がオーバーフローしていないこと
・エラーの場合、取込エラーデータに登録する
・エラーでない場合、対象データNO：6P12（直入オーダー））、6P82（外部名簿（オーダー））、　6P8E（イベントのみ登録データ））のデータをオーダー受付データ＿ヘッダ、オーダー受付データ＿明細へ登録する","ETL","ファイルToDB","入力",""
193,"KJZ","基幹システム共通",24,"KJZA05","基幹刈取データ取込","FNKJZA0503","ラベル有オーダー取込","BTGKJZA0503E01","ラベル有オーダー取込","・ラベル有オーダーファイルを読み込み、１行毎に取得し、下記チェックを行う
　①項目数が正しいこと
　②各項目の項目長がオーバーフローしていないこと
・エラーの場合、取込エラーデータに登録する
・エラーでない場合、対象データNO：6P8B（ラベル有り外部名簿（オーダー））のデータをオーダー受付データ＿ヘッダ、オーダー受付データ＿明細へ登録する","ETL","ファイルToDB","入力",""
194,"KJZ","基幹システム共通",25,"KJZA05","基幹刈取データ取込","FNKJZA0504","モニター用登録データ取込","BTGKJZA0504E01","モニター用登録データ取込","・モニター用登録データファイルを読み込み、１行毎に取得し、下記チェックを行う
　①項目数が正しいこと
　②各項目の項目長がオーバーフローしていないこと
・エラーの場合、取込エラーデータに登録する
・エラーでない場合、対象データNO：6P8M（モニター用登録）のデータをモニター登録データへ登録する","ETL","ファイルToDB","入力",""
195,"KJZ","基幹システム共通",26,"KJZA05","基幹刈取データ取込","FNKJZA0505","DM中止取込","BTGKJZA0505E01","DM中止取込","・基幹刈取用DM中止データファイルを読み込み、１行毎に取得し、下記チェックを行う
　①項目数が正しいこと
　②各項目の項目長がオーバーフローしていないこと
・エラーの場合、取込エラーデータに登録する
・エラーでない場合、対象データNO：ＤＭ中止(6P34)のデータをＤＭ中止受付データに登録する","ETL","ファイルToDB","入力",""
196,"KJZ","基幹システム共通",27,"KJZA05","基幹刈取データ取込","FNKJZA0506","住名変更（市区町村合併・新設等）取込","BTGKJZA0506E01","住名変更（市区町村
合併・新設等）取込","・住名変更（市区町村合併・新設等）取込ファイルを読み込み、１行毎に取得し、下記チェックを行う
　①項目数が正しいこと
　②各項目の項目長がオーバーフローしていないこと
・エラーの場合、取込エラーデータに登録する
・エラーでない場合、対象データNO：住名変更(6P23)のデータを住名変受付データに登録する","ETL","ファイルToDB","入力",""
197,"KJZ","基幹システム共通",28,"KJZA05","基幹刈取データ取込","FNKJZA0507","受講期限日変更データ取込","BTGKJZA0507E01","受講期限日変更データ取込","・受講期限日変更取込ファイルを読み込み、１行毎に取得し、下記チェックを行う
　①項目数が正しいこと
　②各項目の項目長がオーバーフローしていないこと
・エラーの場合、取込エラーデータに登録する
・エラーでない場合、対象データNO：受講期限日変更(6P4E)のデータを受講期限日変更受付データに登録する","ETL","ファイルToDB","入力",""
198,"KJZ","基幹システム共通",29,"KJZA05","基幹刈取データ取込","FNKJZA0508","お知らせと提出用紙再作成データ取込","BTGKJZA0508E01","お知らせと提出用紙再作成データ取込","・お知らせと提出用紙再作成データ取込ファイルを読み込み、１行毎に取得し、下記チェックを行う
　①項目数が正しいこと
　②各項目の項目長がオーバーフローしていないこと
・エラーの場合、取込エラーデータに登録する
・エラーでない場合、対象データNO：お知らせと提出用紙再作成(6P4F)のデータをパーソナル冊子再発行受付データに登録する","ETL","ファイルToDB","入力",""
199,"KJZ","基幹システム共通",30,"KJZA05","基幹刈取データ取込","FNKJZA0509","DM局戻り取込","BTGKJZA0509E01","","","ETL","","",""
200,"KJZ","基幹システム共通",31,"KJZA05","基幹刈取データ取込","FNKJZA0510","DM局戻り(OCR)取込","BTGKJZA0510E01","","","ETL","","",""
201,"KJZ","基幹システム共通",32,"KJZA05","基幹刈取データ取込","FNKJZA0511","入金（銀行振込）取込","BTGKJZA0511E01","入金（銀行振込）取込","CSV入金データファイルを読み込み、入金・調整入金トラントランへ登録する
","ETL","ファイルToDB","入力",""
202,"KJZ","基幹システム共通",33,"KJZA06","簡易エントリーデータ取込","FNKJZA0601","簡易エントリートラン（6P11）取込","BTGKJZA0601E01","簡易エントリートラン（6P11）取込","・6P11_資料請求トランから、全データをリスト受付データ＿ヘッダ、リスト受付データ＿明細に登録する
・6P11_資料請求トラン全データ削除する","ETL","DBToDB","入力",""
203,"KJZ","基幹システム共通",34,"KJZA06","簡易エントリーデータ取込","FNKJZA0602","簡易エントリートラン（6P12）取込","BTGKJZA0602E01","簡易エントリートラン（6P12）取込","・6P12_直入オーダートランから、全データをオーダー受付データ＿ヘッダ、オーダー受付データ＿明細へ登録する
・6P12_直入オーダートラン全データ削除する","ETL","DBToDB","入力",""
204,"KJZ","基幹システム共通",35,"KJZA06","簡易エントリーデータ取込","FNKJZA0603","簡易エントリートラン（6P13）取込","BTGKJZA0603E01","簡易エントリートラン（6P13）取込","・6P13_ラベル有りオーダートランから、全データをオーダー受付データ＿ヘッダ、オーダー受付データ＿明細へ登録する
・6P13_ラベル有りオーダートラン全データ削除する","ETL","DBToDB","入力",""
205,"KJZ","基幹システム共通",36,"KJZA06","簡易エントリーデータ取込","FNKJZA0604","簡易エントリートラン（6P14）取込","BTGKJZA0604E01","簡易エントリートラン（6P14）取込","・6P14_オーダートランから、全データをオーダー受付データ＿ヘッダ、オーダー受付データ＿明細へ登録する
・6P14_オーダートラン全データ削除する","ETL","DBToDB","入力",""
